2280.5138,0,-10.5226,3,0,3,-3,303,1,0,1,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
2489.1892,0,-10.9731,3,3.4388,19,-3,303,9,3,7,NaN,NaN,NaN,9,1,8,NaN,NaN,NaN
2540.1199,0,-10.9812,3,4.1891,21,-3,303,10,2,8,NaN,NaN,NaN,10,2,9,NaN,NaN,NaN
2767.924,0,-10.9235,3,4.1886,21,-3,303,10,3,8,NaN,NaN,NaN,10,1,9,NaN,NaN,NaN
2848.6335,0,-10.9522,3,5.1103,23,-3,303,11,4,8,NaN,NaN,NaN,11,2,9,NaN,NaN,NaN
2958.6079,0,-10.924,3,5.0116,23,-3,303,11,2,9,NaN,NaN,NaN,11,2,10,NaN,NaN,NaN
2999.9062,0,-10.9853,3,7.0015,27,-3,303,13,3,10,NaN,NaN,NaN,13,3,11,NaN,NaN,NaN
3051.1586,0,-10.9245,3,6.0191,25,-3,303,12,4,9,NaN,NaN,NaN,12,2,10,NaN,NaN,NaN
3080.3453,0,-10.8951,3,5.0114,23,-3,303,11,3,9,NaN,NaN,NaN,11,1,10,NaN,NaN,NaN
3316.038,0,-10.9167,3,7.0005,27,-3,303,13,4,10,NaN,NaN,NaN,13,2,11,NaN,NaN,NaN
3351.6526,0,-10.8992,3,5.9073,25,-3,303,12,2,10,NaN,NaN,NaN,12,2,11,NaN,NaN,NaN
3412.8643,0,-10.8857,3,5.9072,25,-3,303,12,3,10,NaN,NaN,NaN,12,1,11,NaN,NaN,NaN
3448.508,0,-10.9619,3,8.0552,29,-3,303,14,3,11,NaN,NaN,NaN,14,3,12,NaN,NaN,NaN
3540.5124,0,-10.9998,3,4.8935,23,-3,303,11,2,10,NaN,NaN,NaN,11,0,11,NaN,NaN,NaN
3622.1516,0,-10.9263,3,8.0548,29,-3,303,14,4,11,NaN,NaN,NaN,14,2,12,NaN,NaN,NaN
3726.9404,0,-10.8997,3,6.8762,27,-3,303,13,2,11,NaN,NaN,NaN,13,2,12,NaN,NaN,NaN
3756.3245,0,-10.8937,3,6.8762,27,-3,303,13,3,11,NaN,NaN,NaN,13,1,12,NaN,NaN,NaN
4091.5249,0,-10.9204,3,7.9183,29,-3,303,14,2,12,NaN,NaN,NaN,14,2,13,NaN,NaN,NaN
4105.134,0,-10.9178,3,7.9183,29,-3,303,14,3,12,NaN,NaN,NaN,14,1,13,NaN,NaN,NaN
