1008.117,0,-10.983,3,1.6606,13,0,303,6,3,4,NaN,NaN,NaN,6,2,4,NaN,NaN,NaN
1207.6945,0,-10.9165,3,1.196,11,0,303,5,3,3,NaN,NaN,NaN,5,2,3,NaN,NaN,NaN
1318.5502,0,-10.8222,3,3.557,19,0,303,9,4,6,NaN,NaN,NaN,9,3,6,NaN,NaN,NaN
1364.519,0,-10.9291,3,0.809,9,0,303,4,3,2,NaN,NaN,NaN,4,2,2,NaN,NaN,NaN
1589.9889,0,-10.6829,3,2.8596,17,0,303,8,4,5,NaN,NaN,NaN,8,3,5,NaN,NaN,NaN
1611.3645,0,-10.8527,3,0.8013,9,0,303,4,3,1,NaN,NaN,NaN,4,2,3,NaN,NaN,NaN
1617.3493,0,-10.8265,3,6.1642,25,0,303,12,5,8,NaN,NaN,NaN,12,4,8,NaN,NaN,NaN
1737.0497,0,-10.7741,3,1.1804,11,0,303,5,3,2,NaN,NaN,NaN,5,2,4,NaN,NaN,NaN
1813.8868,0,-10.5927,3,2.2403,15,0,303,7,4,4,NaN,NaN,NaN,7,3,4,NaN,NaN,NaN
1954.1172,0,-10.6401,3,5.2338,23,0,303,11,5,7,NaN,NaN,NaN,11,4,7,NaN,NaN,NaN
1968.5559,0,-10.7555,3,1.6342,13,0,303,6,3,3,NaN,NaN,NaN,6,2,5,NaN,NaN,NaN
1973.7322,0,-10.5593,3,1.6998,13,0,303,6,4,3,NaN,NaN,NaN,6,3,3,NaN,NaN,NaN
2068.9246,0,-10.6047,3,1.2383,11,0,303,5,4,2,NaN,NaN,NaN,5,3,2,NaN,NaN,NaN
2115.3965,0,-10.795,3,0.8551,9,0,303,4,4,1,NaN,NaN,NaN,4,3,1,NaN,NaN,NaN
2131.8708,0,-10.7897,3,0.8546,9,0,303,4,4,0,NaN,NaN,NaN,4,3,2,NaN,NaN,NaN
2132.7424,0,-10.585,3,1.2363,11,0,303,5,4,1,NaN,NaN,NaN,5,3,3,NaN,NaN,NaN
2152.8014,0,-10.5068,3,1.6942,13,0,303,6,4,2,NaN,NaN,NaN,6,3,4,NaN,NaN,NaN
2215.617,0,-10.4846,3,2.2282,15,0,303,7,4,3,NaN,NaN,NaN,7,3,5,NaN,NaN,NaN
2238.944,0,-10.4946,3,4.3819,21,0,303,10,5,6,NaN,NaN,NaN,10,4,6,NaN,NaN,NaN
2306.0147,0,-10.7345,3,8.3186,29,0,303,14,6,9,NaN,NaN,NaN,14,5,9,NaN,NaN,NaN
2337.1999,0,-10.7772,3,2.1623,15,0,303,7,3,4,NaN,NaN,NaN,7,2,6,NaN,NaN,NaN
2355.0788,0,-10.4979,3,2.8377,17,0,303,8,4,4,NaN,NaN,NaN,8,3,6,NaN,NaN,NaN
2452.0119,0,-10.392,3,3.6093,19,0,303,9,5,5,NaN,NaN,NaN,9,4,5,NaN,NaN,NaN
2591.0422,0,-10.3376,3,2.9162,17,0,303,8,5,4,NaN,NaN,NaN,8,4,4,NaN,NaN,NaN
2610.6425,0,-10.5396,3,3.5222,19,0,303,9,4,5,NaN,NaN,NaN,9,3,7,NaN,NaN,NaN
2647.3097,0,-10.5483,3,7.2339,27,0,303,13,6,8,NaN,NaN,NaN,13,5,8,NaN,NaN,NaN
2671.1822,0,-10.3371,3,2.3021,15,0,303,7,5,3,NaN,NaN,NaN,7,4,3,NaN,NaN,NaN
2706.1098,0,-10.3078,3,2.9126,17,0,303,8,5,3,NaN,NaN,NaN,8,4,5,NaN,NaN,NaN
2711.894,0,-10.3263,3,2.3008,15,0,303,7,5,2,NaN,NaN,NaN,7,4,4,NaN,NaN,NaN
2713.5955,0,-10.4057,3,1.7661,13,0,303,6,5,2,NaN,NaN,NaN,6,4,2,NaN,NaN,NaN
2723.7623,0,-10.3245,3,3.601,19,0,303,9,5,4,NaN,NaN,NaN,9,4,6,NaN,NaN,NaN
2725.0762,0,-10.4026,3,1.7657,13,0,303,6,5,1,NaN,NaN,NaN,6,4,3,NaN,NaN,NaN
2735.09,0,-10.6092,3,1.3074,11,0,303,5,5,1,NaN,NaN,NaN,5,4,1,NaN,NaN,NaN
2737.4239,0,-10.6086,3,1.3073,11,0,303,5,5,0,NaN,NaN,NaN,5,4,2,NaN,NaN,NaN
2790.8115,0,-10.3664,3,4.3656,21,0,303,10,5,5,NaN,NaN,NaN,10,4,7,NaN,NaN,NaN
2853.0558,0,-10.8235,3,2.7644,17,0,303,8,3,5,NaN,NaN,NaN,8,2,7,NaN,NaN,NaN
2909.7635,0,-10.4001,3,6.2291,25,0,303,12,6,7,NaN,NaN,NaN,12,5,7,NaN,NaN,NaN
2943.3108,0,-10.4291,3,5.206,23,0,303,11,5,6,NaN,NaN,NaN,11,4,8,NaN,NaN,NaN
3013.9481,0,-10.6051,3,4.2813,21,0,303,10,4,6,NaN,NaN,NaN,10,3,8,NaN,NaN,NaN
3089.8464,0,-10.2919,3,5.3042,23,0,303,11,6,6,NaN,NaN,NaN,11,5,6,NaN,NaN,NaN
3202.4644,0,-10.2232,3,4.4587,21,0,303,10,6,5,NaN,NaN,NaN,10,5,5,NaN,NaN,NaN
3222.0397,0,-10.511,3,6.1216,25,0,303,12,5,7,NaN,NaN,NaN,12,4,9,NaN,NaN,NaN
3258.4206,0,-10.2544,3,5.299,23,0,303,11,6,5,NaN,NaN,NaN,11,5,7,NaN,NaN,NaN
3269.4754,0,-10.193,3,3.6919,19,0,303,9,6,4,NaN,NaN,NaN,9,5,4,NaN,NaN,NaN
3271.0097,0,-10.2077,3,4.4566,21,0,303,10,6,4,NaN,NaN,NaN,10,5,6,NaN,NaN,NaN
3273.7471,0,-10.3217,3,6.2181,25,0,303,12,6,6,NaN,NaN,NaN,12,5,8,NaN,NaN,NaN
3293.5809,0,-10.1875,3,3.6911,19,0,303,9,6,3,NaN,NaN,NaN,9,5,5,NaN,NaN,NaN
3309.1193,0,-10.2054,3,3.0029,17,0,303,8,6,3,NaN,NaN,NaN,8,5,3,NaN,NaN,NaN
3316.2463,0,-10.2038,3,3.0027,17,0,303,8,6,2,NaN,NaN,NaN,8,5,4,NaN,NaN,NaN
3333.0042,0,-10.2792,3,2.3913,15,0,303,7,6,2,NaN,NaN,NaN,7,5,2,NaN,NaN,NaN
3334.6832,0,-10.2788,3,2.3912,15,0,303,7,6,1,NaN,NaN,NaN,7,5,3,NaN,NaN,NaN
3344.9908,0,-10.406,3,7.2137,27,0,303,13,6,7,NaN,NaN,NaN,13,5,9,NaN,NaN,NaN
3347.5886,0,-10.4845,3,1.8566,13,0,303,6,6,1,NaN,NaN,NaN,6,5,1,NaN,NaN,NaN
3347.8716,0,-10.4845,3,1.8566,13,0,303,6,6,0,NaN,NaN,NaN,6,5,2,NaN,NaN,NaN
3503.3593,0,-10.8786,3,3.4402,19,0,303,9,3,6,NaN,NaN,NaN,9,2,8,NaN,NaN,NaN
3510.0862,0,-10.5057,3,8.2852,29,0,303,14,6,8,NaN,NaN,NaN,14,5,10,NaN,NaN,NaN
3570.9674,0,-10.3893,3,8.4023,29,0,303,14,7,8,NaN,NaN,NaN,14,6,8,NaN,NaN,NaN
3574.3643,0,-10.6861,3,5.1146,23,0,303,11,4,7,NaN,NaN,NaN,11,3,9,NaN,NaN,NaN
3658.9412,0,-10.61,3,7.1119,27,0,303,13,5,8,NaN,NaN,NaN,13,4,10,NaN,NaN,NaN
3714.5488,0,-10.2755,3,7.3253,27,0,303,13,7,7,NaN,NaN,NaN,13,6,7,NaN,NaN,NaN
3794.0443,0,-10.3456,3,8.3955,29,0,303,14,7,7,NaN,NaN,NaN,14,6,9,NaN,NaN,NaN
3805.6787,0,-10.1923,3,6.3273,25,0,303,12,7,6,NaN,NaN,NaN,12,6,6,NaN,NaN,NaN
