2495.2821,0,-10.9725,3,3.439,19,0,303,9,3,7,NaN,NaN,NaN,9,1,8,NaN,NaN,NaN
2542.0891,0,-10.9813,3,4.1894,21,0,303,10,2,8,NaN,NaN,NaN,10,2,9,NaN,NaN,NaN
2773.7672,0,-10.9228,3,4.1888,21,0,303,10,3,8,NaN,NaN,NaN,10,1,9,NaN,NaN,NaN
2857.6188,0,-10.9519,3,5.1107,23,0,303,11,4,8,NaN,NaN,NaN,11,2,9,NaN,NaN,NaN
2962.1205,0,-10.9239,3,5.0119,23,0,303,11,2,9,NaN,NaN,NaN,11,2,10,NaN,NaN,NaN
3000.5129,0,-10.9861,3,7.002,27,0,303,13,3,10,NaN,NaN,NaN,13,3,11,NaN,NaN,NaN
3058.8012,0,-10.9241,3,6.0195,25,0,303,12,4,9,NaN,NaN,NaN,12,2,10,NaN,NaN,NaN
3086.2792,0,-10.8944,3,5.0116,23,0,303,11,3,9,NaN,NaN,NaN,11,1,10,NaN,NaN,NaN
3322.9193,0,-10.9164,3,7.001,27,0,303,13,4,10,NaN,NaN,NaN,13,2,11,NaN,NaN,NaN
3356.5531,0,-10.8987,3,5.9076,25,0,303,12,2,10,NaN,NaN,NaN,12,2,11,NaN,NaN,NaN
3419.1525,0,-10.885,3,5.9075,25,0,303,12,3,10,NaN,NaN,NaN,12,1,11,NaN,NaN,NaN
3451.1614,0,-10.9623,3,8.0558,29,0,303,14,3,11,NaN,NaN,NaN,14,3,12,NaN,NaN,NaN
3547.4697,0,-10.9988,3,4.8935,23,0,303,11,2,10,NaN,NaN,NaN,11,0,11,NaN,NaN,NaN
3628.7887,0,-10.9259,3,8.0554,29,0,303,14,4,11,NaN,NaN,NaN,14,2,12,NaN,NaN,NaN
3733.0211,0,-10.8991,3,6.8765,27,0,303,13,2,11,NaN,NaN,NaN,13,2,12,NaN,NaN,NaN
3763.1498,0,-10.8929,3,6.8765,27,0,303,13,3,11,NaN,NaN,NaN,13,1,12,NaN,NaN,NaN
4098.6218,0,-10.9197,3,7.9186,29,0,303,14,2,12,NaN,NaN,NaN,14,2,13,NaN,NaN,NaN
4112.6111,0,-10.9171,3,7.9186,29,0,303,14,3,12,NaN,NaN,NaN,14,1,13,NaN,NaN,NaN
6701.7266,0,-9.1938,3,0.2342,7,0,303,3,1,3,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN
6774.4877,0,-9.1449,3,0.2276,7,0,303,3,0,3,NaN,NaN,NaN,2,0,2,NaN,NaN,NaN
6841.4982,0,-9.3823,3,0.2693,7,0,303,3,2,2,NaN,NaN,NaN,2,2,1,NaN,NaN,NaN
6908.5086,0,-9.3726,3,0.2699,7,0,303,3,2,1,NaN,NaN,NaN,2,2,0,NaN,NaN,NaN
6958.4401,0,-9.1633,3,0.2428,7,0,303,3,1,2,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN
8177.1665,0,-10.57,3,0.2276,7,0,303,3,2,1,NaN,NaN,NaN,2,0,2,NaN,NaN,NaN
8919.5069,0,-8.8262,3,0.4577,9,0,303,4,1,4,NaN,NaN,NaN,3,1,3,NaN,NaN,NaN
8976.005,0,-8.8074,3,0.4536,9,0,303,4,0,4,NaN,NaN,NaN,3,0,3,NaN,NaN,NaN
9107.935,0,-8.9078,3,0.4975,9,0,303,4,2,3,NaN,NaN,NaN,3,2,2,NaN,NaN,NaN
9151.7615,0,-9.14,3,0.5493,9,0,303,4,3,2,NaN,NaN,NaN,3,3,1,NaN,NaN,NaN
9165.5982,0,-9.1386,3,0.5494,9,0,303,4,3,1,NaN,NaN,NaN,3,3,0,NaN,NaN,NaN
9251.1242,0,-8.8002,3,0.4749,9,0,303,4,1,3,NaN,NaN,NaN,3,1,2,NaN,NaN,NaN
9253.6668,0,-8.8898,3,0.5004,9,0,303,4,2,2,NaN,NaN,NaN,3,2,1,NaN,NaN,NaN
9482.8959,0,-10.9586,3,0.809,11,0,303,5,0,5,NaN,NaN,NaN,4,2,2,NaN,NaN,NaN
10656.3456,0,-10.226,3,0.4536,9,0,303,4,2,2,NaN,NaN,NaN,3,0,3,NaN,NaN,NaN
11128.7155,0,-8.5629,3,0.7552,11,0,303,5,1,5,NaN,NaN,NaN,4,1,4,NaN,NaN,NaN
11163.2364,0,-8.556,3,0.753,11,0,303,5,0,5,NaN,NaN,NaN,4,0,4,NaN,NaN,NaN
11362.8907,0,-8.607,3,0.8013,11,0,303,5,2,4,NaN,NaN,NaN,4,2,3,NaN,NaN,NaN
