765.6145,0,-10.9928,3,0.7835,9,0,303,4,2,2,NaN,NaN,NaN,4,1,3,NaN,NaN,NaN
850.5075,0,-10.8568,3,1.1676,11,0,303,5,2,3,NaN,NaN,NaN,5,1,4,NaN,NaN,NaN
1037.045,0,-10.7117,3,1.626,13,0,303,6,2,4,NaN,NaN,NaN,6,1,5,NaN,NaN,NaN
1147.4328,0,-10.5788,3,2.202,15,0,303,7,3,4,NaN,NaN,NaN,7,2,5,NaN,NaN,NaN
1175.9861,0,-10.6096,3,1.6606,13,0,303,6,3,3,NaN,NaN,NaN,6,2,4,NaN,NaN,NaN
1218.4461,0,-10.5329,3,2.819,17,0,303,8,3,5,NaN,NaN,NaN,8,2,6,NaN,NaN,NaN
1266.7008,0,-10.8288,3,1.1254,11,0,303,5,1,4,NaN,NaN,NaN,5,0,5,NaN,NaN,NaN
1269.2042,0,-10.6482,3,1.196,11,0,303,5,3,2,NaN,NaN,NaN,5,2,3,NaN,NaN,NaN
1329.4539,0,-10.5689,3,2.1577,15,0,303,7,2,5,NaN,NaN,NaN,7,1,6,NaN,NaN,NaN
1380.7325,0,-10.7294,3,0.809,9,0,303,4,3,1,NaN,NaN,NaN,4,2,2,NaN,NaN,NaN
1382.4036,0,-10.8251,3,0.7552,9,0,303,4,2,3,NaN,NaN,NaN,4,1,4,NaN,NaN,NaN
1408.3524,0,-10.4669,3,3.5101,19,0,303,9,3,6,NaN,NaN,NaN,9,2,7,NaN,NaN,NaN
1468.8011,0,-10.9324,3,0.5004,7,0,303,3,3,0,NaN,NaN,NaN,3,2,1,NaN,NaN,NaN
1511.7924,0,-10.419,3,4.3314,21,0,303,10,4,6,NaN,NaN,NaN,10,3,7,NaN,NaN,NaN
1551.3244,0,-10.9013,3,0.4975,7,0,303,3,3,1,NaN,NaN,NaN,3,2,2,NaN,NaN,NaN
1567.2326,0,-10.3895,3,3.557,19,0,303,9,4,5,NaN,NaN,NaN,9,3,6,NaN,NaN,NaN
1570.5497,0,-10.4293,3,5.1814,23,0,303,11,4,7,NaN,NaN,NaN,11,3,8,NaN,NaN,NaN
1595.151,0,-10.6539,3,0.8013,9,0,303,4,3,2,NaN,NaN,NaN,4,2,3,NaN,NaN,NaN
1616.5787,0,-10.684,3,1.1265,11,0,303,5,2,4,NaN,NaN,NaN,5,1,5,NaN,NaN,NaN
1660.3172,0,-10.6598,3,1.5706,13,0,303,6,1,5,NaN,NaN,NaN,6,0,6,NaN,NaN,NaN
1675.54,0,-10.5154,3,1.1804,11,0,303,5,3,3,NaN,NaN,NaN,5,2,4,NaN,NaN,NaN
1698.1421,0,-10.356,3,2.8596,17,0,303,8,4,4,NaN,NaN,NaN,8,3,5,NaN,NaN,NaN
1707.3356,0,-10.4418,3,2.762,17,0,303,8,2,6,NaN,NaN,NaN,8,1,7,NaN,NaN,NaN
1717.5077,0,-10.3916,3,4.2742,21,0,303,10,3,7,NaN,NaN,NaN,10,2,8,NaN,NaN,NaN
1763.3417,0,-10.4169,3,6.1054,25,0,303,12,4,8,NaN,NaN,NaN,12,3,9,NaN,NaN,NaN
1800.6869,0,-10.4178,3,1.6342,13,0,303,6,3,4,NaN,NaN,NaN,6,2,5,NaN,NaN,NaN
1852.9506,0,-10.3369,3,2.2403,15,0,303,7,4,3,NaN,NaN,NaN,7,3,4,NaN,NaN,NaN
1864.6322,0,-10.4256,3,7.1717,27,0,303,13,5,8,NaN,NaN,NaN,13,4,9,NaN,NaN,NaN
1889.9598,0,-10.5733,3,1.5711,13,0,303,6,2,5,NaN,NaN,NaN,6,1,6,NaN,NaN,NaN
1911.745,0,-10.4791,3,8.2548,29,0,303,14,5,9,NaN,NaN,NaN,14,4,10,NaN,NaN,NaN
1944.678,0,-10.3522,3,6.1642,25,0,303,12,5,7,NaN,NaN,NaN,12,4,8,NaN,NaN,NaN
1974.5336,0,-10.3427,3,2.1623,15,0,303,7,3,5,NaN,NaN,NaN,7,2,6,NaN,NaN,NaN
