4726.160187,1780.000000,1320.000000,2639.976047,1252.978266,5.243391
2608.568463,1780.000000,1320.000000,2639.997105,770.048715,2.875685
2872.224440,1780.000000,1320.000000,2639.995379,845.240793,3.278609
4842.981361,1780.000000,1320.000000,2639.974462,1274.344615,5.341417
4007.315102,1780.000000,1320.000000,2639.984892,1112.617198,4.590759
3370.050637,1780.000000,1320.000000,2639.991348,971.545890,3.914976
3699.125869,1780.000000,1320.000000,2639.988186,1046.751320,4.278602
3513.128738,1780.000000,1320.000000,2639.990019,1004.931084,4.077579
